timestamp,z
1759998227.1785543,-0.048
1759998227.1785543,0.858
1759998227.1785543,0.774
1759998227.1785543,0.122
1759998227.228268,-0.05
1759998227.228268,0.861
1759998227.228268,0.772
1759998227.228268,0.172
1759998227.228268,-0.091
1759998227.228268,0.352
1759998227.228268,-0.144
1759998227.2782614,-0.046
1759998227.2782614,0.855
1759998227.2782614,0.773
1759998227.2782614,0.157
1759998227.2782614,-0.427
1759998227.3281527,-0.043
1759998227.3281527,0.85
1759998227.3281527,0.766
1759998227.3281527,0.102
1759998227.3281527,-0.565
1759998227.3783782,-0.048
1759998227.3783782,0.849
1759998227.3783782,0.761
1759998227.3783782,0.143
1759998227.4284556,-0.043
1759998227.4284556,0.87
1759998227.4284556,0.79
1759998227.4284556,0.172
1759998227.478461,-0.042
1759998227.478461,0.859
1759998227.478461,0.776
1759998227.478461,0.162
1759998227.5283165,-0.047
1759998227.5283165,0.861
1759998227.5283165,0.775
1759998227.5283165,0.192
1759998227.5283165,-0.503
1759998227.57836,-0.047
1759998227.57836,0.868
1759998227.57836,0.782
1759998227.57836,0.231
1759998227.6279192,-0.045
1759998227.6279192,0.869
1759998227.6279192,0.782
1759998227.6279192,0.182
1759998227.6279192,-0.466
1759998227.6795406,-0.043
1759998227.6795406,0.857
1759998227.6795406,0.762
1759998227.6795406,0.238
1759998227.6795406,-0.442
1759998227.729253,-0.04
1759998227.729253,0.868
1759998227.729253,0.777
1759998227.729253,0.101
1759998227.729253,-0.292
1759998227.7789583,-0.041
1759998227.7789583,0.851
1759998227.7789583,0.755
1759998227.7789583,0.009
1759998227.8285618,-0.046
1759998227.8285618,0.853
1759998227.8285618,0.761
1759998227.8285618,0.054
1759998227.8785665,-0.043
1759998227.8785665,0.868
1759998227.8785665,0.778
1759998227.8785665,0.081
1759998227.9286664,-0.051
1759998227.9286664,0.87
1759998227.9286664,0.778
1759998227.9286664,0.263
1759998227.978268,-0.045
1759998227.978268,0.859
1759998227.978268,0.771
1759998227.978268,0.31
1759998228.028585,-0.046
1759998228.028585,0.862
1759998228.028585,0.77
1759998228.028585,0.203
1759998228.028585,-0.085
1759998228.0784426,-0.038
1759998228.0784426,0.877
1759998228.0784426,0.796
1759998228.0784426,0.197
1759998228.1282938,-0.039
1759998228.1282938,0.853
1759998228.1282938,0.756
1759998228.1282938,0.126
1759998228.178852,-0.041
1759998228.178852,0.857
1759998228.178852,0.765
1759998228.178852,0.206
1759998228.178852,-0.205
1759998228.2286112,-0.044
1759998228.2286112,0.859
1759998228.2286112,0.772
1759998228.2286112,0.322
1759998228.2787044,-0.043
1759998228.2787044,0.864
1759998228.2787044,0.774
1759998228.2787044,0.126
1759998228.2787044,-0.74
1759998228.3285298,-0.039
1759998228.3285298,0.864
1759998228.3285298,0.785
1759998228.3285298,0.077
1759998228.3787632,-0.039
1759998228.3787632,0.87
1759998228.3787632,0.783
1759998228.3787632,0.33
1759998228.3787632,1.303
1759998228.4285014,-0.039
1759998228.4285014,0.854
1759998228.4285014,0.762
1759998228.4285014,0.093
1759998228.4785259,-0.04
1759998228.4785259,0.845
1759998228.4785259,0.753
1759998228.4785259,0.172
1759998228.4785259,0.176
1759998228.5284555,-0.04
1759998228.5284555,0.862
1759998228.5284555,0.764
1759998228.5284555,0.117
1759998228.5780544,-0.043
1759998228.5780544,0.858
1759998228.5780544,0.767
1759998228.5780544,0.297
1759998228.6280084,-0.046
1759998228.6280084,0.857
1759998228.6280084,0.773
1759998228.6280084,0.029
1759998228.67822,-0.046
1759998228.67822,0.852
1759998228.67822,0.766
1759998228.67822,0.179
1759998228.728554,-0.042
1759998228.728554,0.859
1759998228.728554,0.764
1759998228.728554,0.258
1759998228.7785053,-0.04
1759998228.7785053,0.873
1759998228.7785053,0.783
1759998228.7785053,0.387
1759998228.7785053,0.379
1759998228.8287013,-0.037
1759998228.8287013,0.866
1759998228.8287013,0.769
1759998228.8287013,1.533
1759998228.8287013,0.075
1759998228.8787792,-0.035
1759998228.8787792,0.84
1759998228.8787792,0.751
1759998228.8787792,-0.038
1759998228.928856,-0.031
1759998228.928856,0.872
1759998228.928856,0.78
1759998228.928856,0.113
1759998228.9787345,-0.036
1759998228.9787345,0.863
1759998228.9787345,0.778
1759998228.9787345,0.361
1759998229.0289428,-0.034
1759998229.0289428,0.879
1759998229.0289428,0.791
1759998229.0289428,0.428
1759998229.0794063,-0.037
1759998229.0794063,0.876
1759998229.0794063,0.787
1759998229.0794063,0.378
1759998229.128713,-0.03
1759998229.128713,0.869
1759998229.128713,0.781
1759998229.128713,0.234
1759998229.1783662,-0.035
1759998229.1783662,0.853
1759998229.1783662,0.762
1759998229.1783662,0.195
1759998229.2286007,-0.036
1759998229.2286007,0.862
1759998229.2286007,0.769
1759998229.2286007,0.13
1759998229.2783165,-0.031
1759998229.2783165,-0.753
1759998229.2783165,0.852
1759998229.2783165,0.762
1759998229.2783165,0.089
1759998229.328751,-0.037
1759998229.328751,0.867
1759998229.328751,0.781
1759998229.328751,-0.227
1759998229.328751,0.532
1759998229.328751,-0.608
1759998229.3787723,-0.042
1759998229.3787723,-0.854
1759998229.3787723,0.854
1759998229.3787723,0.768
1759998229.3787723,-0.359
1759998229.3787723,0.3
1759998229.3787723,1.165
1759998229.3787723,0.536
1759998229.4288943,-0.036
1759998229.4288943,0.878
1759998229.4288943,0.786
1759998229.4288943,-0.015
1759998229.4288943,-0.323
1759998229.4784439,-0.036
1759998229.4784439,0.854
1759998229.4784439,0.765
1759998229.4784439,-0.85
1759998229.4784439,-0.148
1759998229.5288305,-0.036
1759998229.5288305,0.861
1759998229.5288305,0.767
1759998229.5288305,0.082
1759998229.5288305,-0.165
1759998229.5787709,-0.028
1759998229.5787709,0.858
1759998229.5787709,0.768
1759998229.5787709,0.272
1759998229.6288545,-0.031
1759998229.6288545,0.865
1759998229.6288545,0.775
1759998229.6288545,0.102
1759998229.6785362,-0.025
1759998229.6785362,0.863
1759998229.6785362,0.772
1759998229.6785362,0.623
1759998229.728802,-0.02
1759998229.728802,0.866
1759998229.728802,0.774
1759998229.728802,0.022
1759998229.7787309,-0.024
1759998229.7787309,0.867
1759998229.7787309,0.774
1759998229.7787309,-0.31
1759998229.7787309,-0.975
1759998229.828575,-0.027
1759998229.828575,0.86
1759998229.828575,0.765
1759998229.828575,0.309
1759998229.8781428,-0.028
1759998229.8781428,0.859
1759998229.8781428,0.766
1759998229.8781428,0.664
1759998229.8781428,-0.051
1759998229.928287,-0.025
1759998229.928287,0.863
1759998229.928287,0.778
1759998229.928287,1.371
1759998229.928287,0.222
1759998229.928287,-0.318
1759998229.928287,-0.55
1759998229.978128,-0.027
1759998229.978128,0.855
1759998229.978128,0.76
1759998229.978128,0.601
1759998230.0283597,-0.024
1759998230.0283597,0.873
1759998230.0283597,0.785
1759998230.0283597,0.602
1759998230.0283597,-0.449
1759998230.078538,-0.029
1759998230.078538,0.858
1759998230.078538,0.761
1759998230.078538,0.502
1759998230.128773,-0.028
1759998230.128773,0.854
1759998230.128773,0.753
1759998230.128773,0.471
1759998230.1786864,-0.022
1759998230.1786864,0.859
1759998230.1786864,0.774
1759998230.1786864,0.544
1759998230.1786864,-0.104
1759998230.228163,-0.027
1759998230.228163,0.856
1759998230.228163,0.761
1759998230.228163,0.764
1759998230.2785199,-0.026
1759998230.2785199,0.865
1759998230.2785199,0.775
1759998230.2785199,0.892
1759998230.3283064,-0.027
1759998230.3283064,0.851
1759998230.3283064,0.759
1759998230.3283064,0.571
1759998230.3780975,-0.022
1759998230.3780975,0.862
1759998230.3780975,0.767
1759998230.3780975,0.125
1759998230.4280155,-0.029
1759998230.4280155,0.873
1759998230.4280155,0.776
1759998230.4280155,-0.212
1759998230.4280155,0.233
1759998230.4280155,-0.94
1759998230.4789608,-0.028
1759998230.4789608,0.844
1759998230.4789608,0.753
1759998230.4789608,1.741
1759998230.4789608,0.476
1759998230.4789608,-0.325
1759998230.5288088,-0.031
1759998230.5288088,0.858
1759998230.5288088,0.77
1759998230.5288088,1.071
1759998230.5288088,0.217
1759998230.5288088,0.512
1759998230.5785844,-0.034
1759998230.5785844,0.861
1759998230.5785844,0.772
1759998230.5785844,0.273
1759998230.6285665,-0.032
1759998230.6285665,0.851
1759998230.6285665,0.76
1759998230.6285665,0.25
1759998230.678088,-0.028
1759998230.678088,0.857
1759998230.678088,0.762
1759998230.678088,0.272
1759998230.7284195,-0.026
1759998230.7284195,0.86
1759998230.7284195,0.764
1759998230.7284195,-0.543
1759998230.7788398,-0.031
1759998230.7788398,0.831
1759998230.7788398,0.752
1759998230.7788398,-0.597
1759998230.8288379,-0.034
1759998230.8288379,0.836
1759998230.8288379,0.753
1759998230.878605,-0.032
1759998230.878605,0.844
1759998230.878605,0.762
1759998230.878605,0.01
1759998230.878605,0.439
1759998230.928573,-0.031
1759998230.928573,0.834
1759998230.928573,0.753
1759998230.9783778,-0.029
1759998230.9783778,0.809
1759998230.9783778,0.711
1759998230.9783778,-0.157
1759998230.9783778,-0.501
1759998230.9783778,-0.531
1759998231.0286796,-0.027
1759998231.0286796,0.813
1759998231.0286796,0.73
1759998231.0286796,-0.163
1759998231.0782554,-0.027
1759998231.0782554,0.843
1759998231.0782554,0.764
1759998231.0782554,-0.089
1759998231.1297271,-0.031
1759998231.1297271,0.876
1759998231.1297271,0.789
1759998231.1297271,-0.288
1759998231.1297271,-0.703
1759998231.1790311,-0.028
1759998231.1790311,0.862
1759998231.1790311,0.77
1759998231.1790311,0.403
1759998231.2287345,-0.03
1759998231.2287345,0.888
1759998231.2287345,0.799
1759998231.2287345,0.028
1759998231.2786734,-0.028
1759998231.2786734,0.831
1759998231.2786734,0.731
1759998231.2786734,-0.2
1759998231.328554,-0.034
1759998231.328554,0.85
1759998231.328554,0.765
1759998231.328554,0.656
1759998231.3779542,-0.037
1759998231.3779542,0.838
1759998231.3779542,0.746
1759998231.3779542,-0.243
1759998231.4284134,-0.026
1759998231.4284134,0.898
1759998231.4284134,0.808
1759998231.4284134,0.04
1759998231.4795635,-0.045
1759998231.4795635,0.833
1759998231.4795635,0.744
1759998231.4795635,-0.257
1759998231.529421,-0.02
1759998231.529421,0.861
1759998231.529421,0.782
1759998231.529421,0.221
1759998231.579087,-0.028
1759998231.579087,0.898
1759998231.579087,0.808
1759998231.579087,0.29
1759998231.6287696,-0.044
1759998231.6287696,0.914
1759998231.6287696,0.827
1759998231.6287696,-0.02
1759998231.6786404,-0.038
1759998231.6786404,0.851
1759998231.6786404,0.757
1759998231.6786404,-0.232
1759998231.728301,-0.042
1759998231.728301,0.825
1759998231.728301,0.725
1759998231.728301,-0.176
1759998231.7783518,-0.04
1759998231.7783518,0.843
1759998231.7783518,0.747
1759998231.7783518,-0.147
1759998231.8280818,-0.028
1759998231.8280818,0.845
1759998231.8280818,0.752
1759998231.8280818,-0.129
1759998231.8777063,-0.037
1759998231.8777063,0.85
1759998231.8777063,0.754
1759998231.8777063,-0.14
1759998231.9280264,-0.039
1759998231.9280264,-0.878
1759998231.9280264,0.879
1759998231.9280264,0.788
1759998231.9280264,0.041
1759998231.9776955,-0.042
1759998231.9776955,0.868
1759998231.9776955,0.784
1759998231.9776955,0.159
1759998232.02852,-0.047
1759998232.02852,0.924
1759998232.02852,0.83
1759998232.02852,0.075
1759998232.0781598,-0.043
1759998232.0781598,-0.23
1759998232.0781598,0.854
1759998232.0781598,0.779
1759998232.0781598,-0.132
1759998232.128819,-0.043
1759998232.128819,-0.616
1759998232.128819,0.824
1759998232.128819,0.745
1759998232.128819,-0.051
1759998232.1787376,-0.037
1759998232.1787376,0.857
1759998232.1787376,0.778
1759998232.1787376,0.061
1759998232.1787376,-0.43
1759998232.2288308,-0.045
1759998232.2288308,0.878
1759998232.2288308,0.771
1759998232.2288308,-0.051
1759998232.2788956,-0.039
1759998232.2788956,0.827
1759998232.2788956,0.732
1759998232.2788956,1.92
1759998232.2788956,0.112
1759998232.3285456,-0.046
1759998232.3285456,0.818
1759998232.3285456,0.736
1759998232.3285456,0.272
1759998232.378457,-0.045
1759998232.378457,-0.52
1759998232.378457,0.873
1759998232.378457,0.78
1759998232.428553,-0.034
1759998232.428553,0.883
1759998232.428553,0.775
1759998232.428553,1.572
1759998232.428553,1.627
1759998232.428553,0.466
1759998232.4787931,-0.033
1759998232.4787931,0.889
1759998232.4787931,0.783
1759998232.4787931,1.321
1759998232.4787931,1.714
1759998232.4787931,-0.075
1759998232.5281675,-0.052
1759998232.5281675,0.975
1759998232.5281675,0.877
1759998232.5281675,0.653
1759998232.5281675,-0.346
1759998232.5781226,-0.049
1759998232.5781226,0.84
1759998232.5781226,0.747
1759998232.5781226,0.214
1759998232.5781226,0.016
1759998232.6280756,-0.043
1759998232.6280756,0.944
1759998232.6280756,0.85
1759998232.6280756,0.388
1759998232.6787927,-0.041
1759998232.6787927,0.559
1759998232.7288072,-0.047
1759998232.7288072,0.767
1759998232.7288072,0.027
1759998232.7288072,0.688
1759998232.7787871,-0.048
1759998232.7787871,0.379
1759998232.8287082,-0.025
1759998232.8287082,0.502
1759998232.8287082,0.21
1759998232.877793,-0.028
1759998232.877793,0.659
1759998232.877793,0.502
1759998232.928851,-0.091
1759998232.928851,0.74
1759998232.928851,0.357
1759998232.928851,0.095
1759998232.9785454,0.03
1759998232.9785454,0.061
1759998232.9785454,-0.503
1759998233.0281723,-0.119
1759998233.0281723,0.779
1759998233.0281723,0.348
1759998233.0782096,-0.225
1759998233.0782096,0.884
1759998233.0782096,-0.172
1759998233.128744,-0.221
1759998233.128744,0.568
1759998233.128744,1.162
1759998233.128744,0.195
1759998233.1789858,-0.276
1759998233.1789858,1.358
1759998233.1789858,1.841
1759998233.2292702,0.178
1759998233.2292702,1.116
1759998233.2292702,-0.031
1759998233.2795663,-0.035
1759998233.2795663,-0.04
1759998233.3289137,-0.207
1759998233.3289137,0.894
1759998233.3289137,0.796
1759998233.3787768,-0.149
1759998233.3787768,-0.017
1759998233.428322,0.082
1759998233.428322,0.696
1759998233.428322,1.314
1759998233.4779646,-0.167
1759998233.5279071,0.016
1759998233.5279071,0.471
1759998233.5279071,0.113
1759998233.5779593,0.038
1759998233.5779593,0.662
1759998233.5779593,0.56
1759998233.5779593,-0.525
1759998233.627946,-0.032
1759998233.627946,0.8
1759998233.677694,-0.021
1759998233.677694,0.76
1759998233.7274027,-0.007
1759998233.777624,-0.071
1759998233.828902,-0.133
1759998233.828902,1.438
1759998233.8783062,-0.126
1759998233.8783062,0.955
1759998233.8783062,0.825
1759998233.8783062,1.363
1759998233.8783062,0.062
1759998233.9279153,0.04
1759998233.9279153,0.918
1759998233.9279153,0.811
1759998233.9777944,-0.039
1759998233.9777944,0.602
1759998233.9777944,1.702
1759998234.027781,-0.107
1759998234.027781,0.758
1759998234.027781,-0.134
1759998234.027781,-0.222
1759998234.1279323,-0.548
1759998234.177597,0.642
1759998234.2771194,-0.051
1759998234.627271,-0.824
1759998234.7772117,-0.182
1759998234.8276157,1.984
1759998234.8276157,-0.813
1759998234.8773844,1.292
1759998234.8773844,-0.066
1759998234.9273431,-0.792
1759998234.9273431,-0.54
1759998234.9777231,0.605
1759998235.0292385,-0.323
1759998235.0292385,0.007
1759998235.080109,0.305
1759998235.1297767,-0.862
1759998235.1297767,-0.017
1759998235.1796224,-0.986
1759998235.1796224,-0.043
1759998235.1796224,-0.087
1759998235.2293715,-0.971
1759998235.2293715,1.404
1759998235.2293715,1.201
1759998235.2293715,0.317
1759998235.2790754,1.442
1759998235.2790754,1.224
1759998235.2790754,0.274
1759998235.3293138,-0.831
1759998235.3293138,1.122
1759998235.3293138,0.979
1759998235.3293138,-0.029
1759998235.3784807,0.135
1759998235.3784807,1.172
1759998235.3784807,0.016
1759998235.4284995,0.261
1759998235.4284995,0.662
1759998235.4284995,-0.249
1759998235.4787557,-0.047
1759998235.4787557,0.178
1759998235.5287423,-0.074
1759998235.5287423,0.898
1759998235.5287423,0.861
1759998235.5287423,0.143
1759998235.578492,-0.05
1759998235.578492,0.929
1759998235.578492,0.863
1759998235.578492,0.173
1759998235.62872,-0.031
1759998235.62872,0.928
1759998235.62872,0.856
1759998235.62872,0.248
1759998235.6786025,-0.032
1759998235.6786025,0.93
1759998235.6786025,0.863
1759998235.6786025,0.118
1759998235.7286046,-0.033
1759998235.7286046,0.972
1759998235.7286046,0.915
1759998235.7286046,0.194
1759998235.7286046,-0.172
1759998235.7286046,-0.196
1759998235.7783935,-0.065
1759998235.7783935,0.929
1759998235.7783935,0.863
1759998235.7783935,0.189
1759998235.8286185,-0.06
1759998235.8286185,0.927
1759998235.8286185,0.866
1759998235.8286185,0.165
1759998235.878668,-0.076
1759998235.878668,0.913
1759998235.878668,0.859
1759998235.878668,0.197
1759998235.878668,-0.191
1759998235.878668,-0.203
1759998235.9285562,-0.074
1759998235.9285562,0.901
1759998235.9285562,0.836
1759998235.9285562,0.143
1759998235.9788382,-0.072
1759998235.9788382,0.869
1759998235.9788382,0.787
1759998235.9788382,0.189
1759998236.0281546,-0.066
1759998236.0281546,0.881
1759998236.0281546,0.793
1759998236.0281546,0.168
1759998236.078315,-0.03
1759998236.078315,0.848
1759998236.078315,0.769
1759998236.078315,0.161
1759998236.1286056,-0.059
1759998236.1286056,0.826
1759998236.1286056,0.742
1759998236.1286056,0.201
1759998236.1795852,-0.039
1759998236.1795852,0.81
1759998236.1795852,0.718
1759998236.1795852,0.218
1759998236.2288418,-0.037
1759998236.2288418,0.815
1759998236.2288418,0.72
1759998236.2288418,0.199
1759998236.2784328,-0.045
1759998236.2784328,0.824
1759998236.2784328,0.73
1759998236.2784328,0.212
1759998236.3282216,-0.046
1759998236.3282216,0.822
1759998236.3282216,0.732
1759998236.3282216,0.184
1759998236.3781202,-0.05
1759998236.3781202,0.831
1759998236.3781202,0.738
1759998236.3781202,0.179
1759998236.4278743,-0.064
1759998236.4278743,0.845
1759998236.4278743,0.749
1759998236.4278743,0.197
1759998236.4780395,-0.061
1759998236.4780395,0.839
1759998236.4780395,0.738
1759998236.4780395,0.179
1759998236.5284224,-0.063
1759998236.5284224,0.851
1759998236.5284224,0.749
1759998236.5284224,0.281
1759998236.57813,-0.063
1759998236.57813,0.845
1759998236.57813,0.747
1759998236.57813,0.193
1759998236.6283076,-0.037
1759998236.6283076,0.846
1759998236.6283076,0.755
1759998236.6283076,0.203
1759998236.6782103,-0.02
1759998236.6782103,0.854
1759998236.6782103,0.765
1759998236.6782103,0.173
1759998236.7281528,-0.022
1759998236.7281528,0.85
1759998236.7281528,0.768
1759998236.7281528,0.158
1759998236.7783892,-0.017
1759998236.7783892,0.827
1759998236.7783892,0.74
1759998236.7783892,0.215
1759998236.8283184,-0.024
1759998236.8283184,0.831
1759998236.8283184,0.748
1759998236.8283184,0.181
1759998236.8782368,-0.033
1759998236.8782368,0.862
1759998236.8782368,0.781
1759998236.8782368,0.246
1759998236.928147,-0.031
1759998236.928147,0.871
1759998236.928147,0.8
1759998236.928147,0.149
1759998236.9782062,-0.053
1759998236.9782062,0.864
1759998236.9782062,0.794
1759998236.9782062,0.15
1759998237.0281942,-0.03
1759998237.0281942,0.858
1759998237.0281942,0.794
1759998237.0281942,0.153
1759998237.0780265,-0.02
1759998237.0780265,0.845
1759998237.0780265,0.779
1759998237.0780265,0.221
1759998237.12822,-0.028
1759998237.12822,0.86
1759998237.12822,0.796
1759998237.12822,0.142
1759998237.178507,-0.024
1759998237.178507,0.872
1759998237.178507,0.806
1759998237.178507,0.206
1759998237.2281442,-0.029
1759998237.2281442,0.857
1759998237.2281442,0.793
1759998237.2281442,0.178
1759998237.2781823,-0.035
1759998237.2781823,0.86
1759998237.2781823,0.793
1759998237.2781823,0.164
1759998237.328071,-0.027
1759998237.328071,0.856
1759998237.328071,0.787
1759998237.328071,0.184
1759998237.3784108,-0.021
1759998237.3784108,0.857
1759998237.3784108,0.795
1759998237.3784108,0.169
1759998237.4279869,-0.011
1759998237.4279869,0.861
1759998237.4279869,0.799
1759998237.4279869,0.174
1759998237.4779947,-0.016
1759998237.4779947,0.854
1759998237.4779947,0.786
1759998237.4779947,0.191
1759998237.5278738,-0.015
1759998237.5278738,0.862
1759998237.5278738,0.785
1759998237.5278738,0.195
1759998237.578651,-0.005
1759998237.578651,0.856
1759998237.578651,0.79
1759998237.578651,0.195
1759998237.6296163,-0.012
1759998237.6296163,0.851
1759998237.6296163,0.775
1759998237.6296163,0.206
1759998237.6792183,-0.015
1759998237.6792183,0.86
1759998237.6792183,0.787
1759998237.6792183,0.248
1759998237.729312,-0.014
1759998237.729312,0.867
1759998237.729312,0.778
1759998237.729312,0.241
1759998237.7794375,-0.011
1759998237.7794375,0.847
1759998237.7794375,0.762
1759998237.7794375,0.214
1759998237.8291924,-0.011
1759998237.8291924,0.861
1759998237.8291924,0.772
1759998237.8291924,0.211
1759998237.879689,-0.013
1759998237.879689,0.863
1759998237.879689,0.759
1759998237.879689,0.246
1759998237.9293926,-0.015
1759998237.9293926,0.869
1759998237.9293926,0.774
1759998237.9293926,0.246
1759998237.979168,-0.02
1759998237.979168,0.867
1759998237.979168,0.761
1759998237.979168,0.231
1759998238.0293388,-0.017
1759998238.0293388,0.846
1759998238.0293388,0.752
1759998238.0293388,0.259
1759998238.0789437,-0.015
1759998238.0789437,0.856
1759998238.0789437,0.752
1759998238.0789437,0.206
1759998238.12917,-0.016
1759998238.12917,0.855
1759998238.12917,0.763
1759998238.12917,0.225
1759998238.1793842,-0.009
1759998238.1793842,0.855
1759998238.1793842,0.759
1759998238.1793842,0.206
1759998238.2293396,-0.011
1759998238.2293396,0.859
1759998238.2293396,0.777
1759998238.2293396,0.24
1759998238.2799778,-0.012
1759998238.2799778,0.853
1759998238.2799778,0.762
1759998238.2799778,0.235
1759998238.329908,-0.008
1759998238.329908,0.83
1759998238.329908,0.736
1759998238.329908,0.254
1759998238.379315,-0.012
1759998238.379315,0.836
1759998238.379315,0.748
1759998238.379315,0.239
1759998238.4299195,-0.011
1759998238.4299195,0.856
1759998238.4299195,0.773
1759998238.4299195,0.198
1759998238.4803596,-0.008
1759998238.4803596,0.843
1759998238.4803596,0.751
1759998238.4803596,0.196
1759998238.530719,-0.01
1759998238.530719,0.843
1759998238.530719,0.757
1759998238.530719,0.19
1759998238.5800276,-0.01
1759998238.5800276,0.874
1759998238.5800276,0.792
1759998238.5800276,0.205
1759998238.6296673,-0.014
1759998238.6296673,0.872
1759998238.6296673,0.784
1759998238.6296673,0.171
1759998238.679053,-0.007
1759998238.679053,0.86
1759998238.679053,0.78
1759998238.679053,0.206
1759998238.728925,-0.014
1759998238.728925,0.868
1759998238.728925,0.801
1759998238.728925,0.237
1759998238.7790422,-0.017
1759998238.7790422,0.867
1759998238.7790422,0.785
1759998238.7790422,0.124
1759998238.829192,-0.013
1759998238.829192,0.862
1759998238.829192,0.78
1759998238.829192,0.203
1759998238.8793051,-0.019
1759998238.8793051,0.869
1759998238.8793051,0.795
1759998238.8793051,0.184
1759998238.929462,-0.017
1759998238.929462,0.858
1759998238.929462,0.764
1759998238.929462,0.185
1759998238.9794188,-0.014
1759998238.9794188,0.858
1759998238.9794188,0.768
1759998238.9794188,0.247
1759998239.029312,-0.011
1759998239.029312,0.849
1759998239.029312,0.762
1759998239.029312,0.194
1759998239.079432,-0.005
1759998239.079432,0.834
1759998239.079432,0.737
1759998239.079432,0.258
1759998239.1300309,-0.002
1759998239.1300309,0.818
1759998239.1300309,0.716
1759998239.1300309,0.244
1759998239.1798875,-0.005
1759998239.1798875,0.824
1759998239.1798875,0.734
1759998239.1798875,0.223
1759998239.2290573,-0.009
1759998239.2290573,0.837
1759998239.2290573,0.745
1759998239.2290573,0.256
1759998239.2791097,-0.008
1759998239.2791097,0.832
1759998239.2791097,0.733
1759998239.2791097,0.217
1759998239.3292189,-0.011
1759998239.3292189,0.845
1759998239.3292189,0.755
1759998239.3292189,0.219
1759998239.3789194,-0.009
1759998239.3789194,0.838
1759998239.3789194,0.74
1759998239.3789194,0.218
1759998239.4293277,-0.013
1759998239.4293277,0.826
1759998239.4293277,0.74
1759998239.4293277,0.172
1759998239.4792647,-0.011
1759998239.4792647,0.827
1759998239.4792647,0.735
1759998239.4792647,0.202
1759998239.5297601,-0.013
1759998239.5297601,0.837
1759998239.5297601,0.747
1759998239.5297601,0.173
1759998239.5795271,-0.013
1759998239.5795271,0.819
1759998239.5795271,0.722
1759998239.5795271,0.251
1759998239.6289256,-0.013
1759998239.6289256,0.832
1759998239.6289256,0.743
1759998239.6289256,0.208
1759998239.6791553,-0.01
1759998239.6791553,0.824
1759998239.6791553,0.747
1759998239.6791553,0.24
1759998239.7293959,-0.01
1759998239.7293959,0.828
1759998239.7293959,0.748
1759998239.7293959,0.196
1759998239.7789516,-0.009
1759998239.7789516,0.841
1759998239.7789516,0.772
1759998239.7789516,0.224
1759998239.829139,-0.017
1759998239.829139,0.844
1759998239.829139,0.762
1759998239.829139,0.221
1759998239.8788424,-0.012
1759998239.8788424,0.85
1759998239.8788424,0.773
1759998239.8788424,0.214
1759998239.9293275,-0.014
1759998239.9293275,0.848
1759998239.9293275,0.771
1759998239.9293275,0.22
1759998239.9789872,-0.015
1759998239.9789872,0.848
1759998239.9789872,0.79
1759998239.9789872,0.219
1759998240.029069,-0.01
1759998240.029069,0.849
1759998240.029069,0.779
1759998240.029069,0.221
1759998240.07978,-0.012
1759998240.07978,0.851
1759998240.07978,0.78
1759998240.07978,0.225
1759998240.1304874,-0.012
1759998240.1304874,0.845
1759998240.1304874,0.773
1759998240.1304874,0.194
1759998240.1812253,-0.009
1759998240.1812253,0.846
1759998240.1812253,0.776
1759998240.1812253,0.175
1759998240.2315598,-0.011
1759998240.2315598,0.853
1759998240.2315598,0.782
1759998240.2315598,0.156
1759998240.2808871,-0.012
1759998240.2808871,0.853
1759998240.2808871,0.785
1759998240.2808871,0.191
1759998240.3297758,-0.013
1759998240.3297758,0.869
1759998240.3297758,0.8
1759998240.3297758,0.187
1759998240.3791187,-0.009
1759998240.3791187,0.858
1759998240.3791187,0.786
1759998240.3791187,0.164
1759998240.4287837,-0.016
1759998240.4287837,0.847
1759998240.4287837,0.765
1759998240.4287837,0.245
1759998240.4792202,-0.007
1759998240.4792202,0.84
1759998240.4792202,0.764
1759998240.4792202,0.217
1759998240.5298817,-0.005
1759998240.5298817,0.875
1759998240.5298817,0.798
1759998240.5298817,0.255
1759998240.5800054,-0.01
1759998240.5800054,0.841
1759998240.5800054,0.754
1759998240.5800054,0.235
1759998240.6303186,-0.006
1759998240.6303186,0.856
1759998240.6303186,0.775
1759998240.6303186,0.199
1759998240.6804101,-0.008
1759998240.6804101,0.846
1759998240.6804101,0.762
1759998240.6804101,0.215
1759998240.729733,-0.014
1759998240.729733,0.836
1759998240.729733,0.747
1759998240.729733,0.233
1759998240.7792134,-0.009
1759998240.7792134,0.826
1759998240.7792134,0.745
1759998240.7792134,0.216
1759998240.8292987,-0.006
1759998240.8292987,0.832
1759998240.8292987,0.749
1759998240.8292987,0.225
1759998240.8794305,-0.006
1759998240.8794305,0.851
1759998240.8794305,0.766
1759998240.8794305,0.207
1759998240.9293964,-0.004
1759998240.9293964,0.846
1759998240.9293964,0.763
1759998240.9293964,0.219
1759998240.979481,-0.006
1759998240.979481,0.838
1759998240.979481,0.757
1759998240.979481,0.227
1759998241.0294144,-0.002
1759998241.0294144,0.828
1759998241.0294144,0.748
1759998241.0294144,0.259
1759998241.0793142,-0.006
1759998241.0793142,0.828
1759998241.0793142,0.749
1759998241.0793142,0.205
1759998241.1297379,-0.005
1759998241.1297379,0.821
1759998241.1297379,0.738
1759998241.1297379,0.224
1759998241.1798356,-0.002
1759998241.1798356,0.834
1759998241.1798356,0.758
1759998241.1798356,0.145
1759998241.229128,-0.006
1759998241.229128,0.844
