timestamp,y
1759998204.0784764,0.224
1759998204.128442,0.369
1759998204.128442,0.093
1759998204.128442,-0.823
1759998204.128442,0.243
1759998204.1788492,0.369
1759998204.1788492,-1.109
1759998204.1788492,0.094
1759998204.1788492,-0.824
1759998204.1788492,0.244
1759998204.1788492,1.349
1759998204.2285821,0.369
1759998204.2285821,0.094
1759998204.2285821,-0.825
1759998204.2285821,0.216
1759998204.2783155,0.369
1759998204.2783155,0.093
1759998204.2783155,-0.824
1759998204.2783155,0.23
1759998204.2783155,-0.454
1759998204.3283448,0.369
1759998204.3283448,0.093
1759998204.3283448,-0.824
1759998204.3283448,0.243
1759998204.378369,0.369
1759998204.378369,0.092
1759998204.378369,-0.823
1759998204.378369,0.246
1759998204.4285,0.369
1759998204.4285,0.092
1759998204.4285,-0.823
1759998204.4285,0.242
1759998204.4285,-0.487
1759998204.4785025,0.369
1759998204.4785025,0.092
1759998204.4785025,-0.825
1759998204.4785025,0.226
1759998204.4785025,-0.421
1759998204.5283277,0.369
1759998204.5283277,0.094
1759998204.5283277,-0.825
1759998204.5283277,0.233
1759998204.5283277,-0.438
1759998204.5780315,0.369
1759998204.5780315,0.093
1759998204.5780315,-0.824
1759998204.5780315,0.232
1759998204.5780315,-0.493
1759998204.6284657,0.369
1759998204.6284657,0.093
1759998204.6284657,-0.823
1759998204.6284657,0.256
1759998204.6284657,-0.478
1759998204.678225,0.369
1759998204.678225,0.094
1759998204.678225,-0.824
1759998204.678225,0.24
1759998204.728383,0.369
1759998204.728383,0.094
1759998204.728383,-0.824
1759998204.728383,0.248
1759998204.728383,-0.472
1759998204.7784755,0.369
1759998204.7784755,0.095
1759998204.7784755,-0.824
1759998204.7784755,0.245
1759998204.8284214,0.369
1759998204.8284214,0.094
1759998204.8284214,-0.824
1759998204.8284214,0.244
1759998204.878322,0.369
1759998204.878322,0.094
1759998204.878322,-0.824
1759998204.878322,0.245
1759998204.878322,-0.576
1759998204.9282916,0.369
1759998204.9282916,0.095
1759998204.9282916,-0.822
1759998204.9282916,0.255
1759998204.978222,0.369
1759998204.978222,0.094
1759998204.978222,-0.823
1759998204.978222,0.25
1759998204.978222,-0.535
1759998205.0280304,0.369
1759998205.0280304,0.094
1759998205.0280304,-0.823
1759998205.0280304,0.239
1759998205.0280304,-0.509
1759998205.0778708,0.369
1759998205.0778708,0.095
1759998205.0778708,-0.826
1759998205.0778708,0.246
1759998205.1284268,0.369
1759998205.1284268,0.093
1759998205.1284268,-0.825
1759998205.1284268,0.24
1759998205.179813,0.369
1759998205.179813,0.093
1759998205.179813,-0.822
1759998205.179813,0.23
1759998205.2288916,0.369
1759998205.2288916,0.093
1759998205.2288916,-0.824
1759998205.2288916,0.243
1759998205.2288916,-0.46
1759998205.2786906,0.369
1759998205.2786906,0.092
1759998205.2786906,-0.826
1759998205.2786906,0.236
1759998205.2786906,-0.523
1759998205.3284822,0.369
1759998205.3284822,0.092
1759998205.3284822,-0.825
1759998205.3284822,0.244
1759998205.3284822,-0.528
1759998205.3783855,0.369
1759998205.3783855,0.093
1759998205.3783855,-0.824
1759998205.3783855,0.244
1759998205.3783855,-0.488
1759998205.4282093,0.369
1759998205.4282093,0.092
1759998205.4282093,-0.824
1759998205.4282093,0.246
1759998205.4782913,0.369
1759998205.4782913,0.093
1759998205.4782913,-0.825
1759998205.4782913,0.228
1759998205.52847,0.369
1759998205.52847,0.092
1759998205.52847,-0.824
1759998205.52847,0.234
1759998205.5783045,0.369
1759998205.5783045,0.092
1759998205.5783045,-0.827
1759998205.5783045,0.232
1759998205.5783045,-0.528
1759998205.6284013,0.369
1759998205.6284013,0.091
1759998205.6284013,-0.824
1759998205.6284013,0.236
1759998205.6784546,0.369
1759998205.6784546,0.093
1759998205.6784546,-0.827
1759998205.6784546,0.235
1759998205.6784546,-0.205
1759998205.6784546,-0.451
1759998205.728596,0.369
1759998205.728596,0.09
1759998205.728596,-0.822
1759998205.728596,0.24
1759998205.7784889,0.369
1759998205.7784889,0.092
1759998205.7784889,-0.822
1759998205.7784889,0.234
1759998205.7784889,-0.592
1759998205.8282485,0.369
1759998205.8282485,0.091
1759998205.8282485,-0.822
1759998205.8282485,0.232
1759998205.8282485,-0.463
1759998205.8783207,0.369
1759998205.8783207,0.093
1759998205.8783207,-0.82
1759998205.8783207,0.236
1759998205.8783207,-0.568
1759998205.9286337,0.369
1759998205.9286337,0.091
1759998205.9286337,-0.828
1759998205.9286337,-1.001
1759998205.9286337,0.24
1759998205.9286337,-0.384
1759998205.9783251,0.369
1759998205.9783251,0.093
1759998205.9783251,-0.821
1759998205.9783251,0.242
1759998206.0283792,0.369
1759998206.0283792,0.093
1759998206.0283792,-0.824
1759998206.0283792,0.253
1759998206.0790513,0.369
1759998206.0790513,0.093
1759998206.0790513,-0.823
1759998206.0790513,0.233
1759998206.0790513,-0.499
1759998206.1279147,0.369
1759998206.1279147,0.094
1759998206.1279147,-0.823
1759998206.1279147,0.238
1759998206.178628,0.369
1759998206.178628,0.093
1759998206.178628,-0.824
1759998206.178628,-1.067
1759998206.178628,0.248
1759998206.178628,1.139
1759998206.178628,-0.192
1759998206.178628,0.928
1759998206.178628,-0.424
1759998206.2283504,0.37
1759998206.2283504,0.094
1759998206.2283504,-0.823
1759998206.2283504,0.238
1759998206.2783165,0.369
1759998206.2783165,0.094
1759998206.2783165,-0.824
1759998206.2783165,-0.878
1759998206.2783165,0.241
1759998206.2783165,-0.289
1759998206.3283215,0.369
1759998206.3283215,0.093
1759998206.3283215,-0.824
1759998206.3283215,0.249
1759998206.3781064,0.369
1759998206.3781064,0.093
1759998206.3781064,-0.823
1759998206.3781064,0.238
1759998206.3781064,-0.245
1759998206.428017,0.369
1759998206.428017,0.093
1759998206.428017,-0.823
1759998206.428017,0.248
1759998206.4778569,0.369
1759998206.4778569,0.094
1759998206.4778569,-0.823
1759998206.4778569,0.244
1759998206.527786,0.369
1759998206.527786,0.093
1759998206.527786,-0.823
1759998206.527786,0.24
1759998206.5779896,0.369
1759998206.5779896,0.093
1759998206.5779896,-0.823
1759998206.5779896,0.245
1759998206.628029,0.369
1759998206.628029,0.092
1759998206.628029,-0.822
1759998206.628029,0.242
1759998206.678347,0.369
1759998206.678347,0.092
1759998206.678347,-0.823
1759998206.678347,0.248
1759998206.7277277,0.369
1759998206.7277277,0.092
1759998206.7277277,-0.824
1759998206.7277277,0.242
1759998206.777684,0.369
1759998206.777684,0.092
1759998206.777684,-0.822
1759998206.777684,0.483
1759998206.777684,-0.511
1759998206.777684,0.243
1759998206.8273566,0.369
1759998206.8273566,0.092
1759998206.8273566,-0.824
1759998206.8273566,0.234
1759998206.8273566,-0.446
1759998206.8782704,0.369
1759998206.8782704,0.093
1759998206.8782704,-0.824
1759998206.8782704,0.24
1759998206.9282517,0.369
1759998206.9282517,0.092
1759998206.9282517,-0.824
1759998206.9282517,0.237
1759998206.97835,0.369
1759998206.97835,0.091
1759998206.97835,-0.824
1759998206.97835,0.242
1759998207.028376,0.369
1759998207.028376,0.091
1759998207.028376,-0.824
1759998207.028376,0.245
1759998207.0785143,0.369
1759998207.0785143,0.092
1759998207.0785143,-0.825
1759998207.0785143,0.231
1759998207.0785143,1.178
1759998207.1286247,0.369
1759998207.1286247,0.091
1759998207.1286247,-0.825
1759998207.1286247,0.251
1759998207.1286247,-0.388
1759998207.1785874,0.369
1759998207.1785874,0.091
1759998207.1785874,-0.824
1759998207.1785874,0.242
1759998207.22842,0.369
1759998207.22842,0.092
1759998207.22842,-0.824
1759998207.22842,0.221
1759998207.22842,-0.201
1759998207.2781572,0.369
1759998207.2781572,0.091
1759998207.2781572,-0.823
1759998207.2781572,0.241
1759998207.2781572,-0.344
1759998207.3277555,0.369
1759998207.3277555,0.092
1759998207.3277555,-0.825
1759998207.3277555,0.251
1759998207.3277555,-0.316
1759998207.3779082,0.369
1759998207.3779082,0.092
1759998207.3779082,-0.825
1759998207.3779082,0.244
1759998207.4286435,0.369
1759998207.4286435,0.093
1759998207.4286435,-0.823
1759998207.4286435,0.244
1759998207.4286435,1.207
1759998207.4286435,-0.307
1759998207.4784675,0.369
1759998207.4784675,0.092
1759998207.4784675,-0.824
1759998207.4784675,0.243
1759998207.52824,0.369
1759998207.52824,0.093
1759998207.52824,-0.824
1759998207.52824,0.242
1759998207.5782394,0.369
1759998207.5782394,0.093
1759998207.5782394,-0.824
1759998207.5782394,0.25
1759998207.5782394,1.262
1759998207.5782394,1.192
1759998207.627779,0.369
1759998207.627779,0.093
1759998207.627779,-0.823
1759998207.627779,0.244
1759998207.6783118,0.369
1759998207.6783118,0.093
1759998207.6783118,-0.824
1759998207.6783118,0.248
1759998207.7284496,0.369
1759998207.7284496,0.093
1759998207.7284496,-0.824
1759998207.7284496,0.238
1759998207.778297,0.369
1759998207.778297,0.093
1759998207.778297,-0.824
1759998207.778297,0.249
1759998207.778297,-1.081
1759998207.8284488,0.369
1759998207.8284488,0.093
1759998207.8284488,-0.824
1759998207.8284488,0.247
1759998207.8783245,0.369
1759998207.8783245,0.093
1759998207.8783245,-0.825
1759998207.8783245,0.25
1759998207.9284039,0.369
1759998207.9284039,0.093
1759998207.9284039,-0.824
1759998207.9284039,0.249
1759998207.9284039,1.303
1759998207.9284039,-0.299
1759998207.978318,0.369
1759998207.978318,0.092
1759998207.978318,-0.824
1759998207.978318,0.246
1759998207.978318,-0.374
1759998208.0281644,0.369
1759998208.0281644,0.092
1759998208.0281644,-0.822
1759998208.0281644,0.239
1759998208.0784342,0.369
1759998208.0784342,0.092
1759998208.0784342,-0.824
1759998208.0784342,0.24
1759998208.128514,0.369
1759998208.128514,0.092
1759998208.128514,-0.824
1759998208.128514,0.245
1759998208.1785972,0.369
1759998208.1785972,0.092
1759998208.1785972,-0.825
1759998208.1785972,0.243
1759998208.1785972,-0.588
1759998208.2283416,0.369
1759998208.2283416,0.092
1759998208.2283416,-0.825
1759998208.2283416,0.237
1759998208.2782571,0.369
1759998208.2782571,0.09
1759998208.2782571,-0.825
1759998208.2782571,0.24
1759998208.2782571,-0.856
1759998208.2782571,-0.535
1759998208.328678,0.369
1759998208.328678,0.091
1759998208.328678,-0.824
1759998208.328678,0.236
1759998208.3787036,0.369
1759998208.3787036,0.091
1759998208.3787036,-0.825
1759998208.3787036,0.235
1759998208.4279184,0.369
1759998208.4279184,0.091
1759998208.4279184,-0.824
1759998208.4279184,0.238
1759998208.477778,0.369
1759998208.477778,0.091
1759998208.477778,-0.825
1759998208.477778,0.244
1759998208.5283523,0.369
1759998208.5283523,0.092
1759998208.5283523,-0.825
1759998208.5283523,0.24
1759998208.5283523,-0.331
1759998208.5283523,-0.436
1759998208.578302,0.369
1759998208.578302,0.091
1759998208.578302,-0.823
1759998208.578302,0.231
1759998208.6281328,0.369
1759998208.6281328,0.092
1759998208.6281328,-0.824
1759998208.6281328,0.242
1759998208.677917,0.369
1759998208.677917,0.092
1759998208.677917,-0.824
1759998208.677917,0.245
1759998208.7281356,0.369
1759998208.7281356,0.092
1759998208.7281356,-0.824
1759998208.7281356,0.24
1759998208.7782454,0.369
1759998208.7782454,0.091
1759998208.7782454,-0.824
1759998208.7782454,0.241
1759998208.8283546,0.369
1759998208.8283546,0.092
1759998208.8283546,-0.823
1759998208.8283546,0.241
1759998208.8783772,0.369
1759998208.8783772,0.093
1759998208.8783772,-0.822
1759998208.8783772,0.242
1759998208.9282176,0.369
1759998208.9282176,0.093
1759998208.9282176,-0.824
1759998208.9282176,0.247
1759998208.9783256,0.369
1759998208.9783256,0.094
1759998208.9783256,-0.824
1759998208.9783256,0.252
1759998209.0281081,0.369
1759998209.0281081,0.092
1759998209.0281081,-0.824
1759998209.0281081,0.243
1759998209.0781739,0.369
1759998209.0781739,0.093
1759998209.0781739,-0.823
1759998209.0781739,0.251
1759998209.1284251,0.369
1759998209.1284251,0.093
1759998209.1284251,-0.824
1759998209.1284251,0.245
1759998209.1284251,-0.634
1759998209.178342,0.369
1759998209.178342,0.093
1759998209.178342,-0.823
1759998209.178342,0.249
1759998209.2278593,0.369
1759998209.2278593,0.091
1759998209.2278593,-0.824
1759998209.2278593,0.246
1759998209.278113,0.369
1759998209.278113,0.093
1759998209.278113,-0.824
1759998209.278113,0.242
1759998209.278113,-0.282
1759998209.3281693,0.369
1759998209.3281693,0.092
1759998209.3281693,-0.824
1759998209.3281693,0.242
1759998209.3782403,0.369
1759998209.3782403,0.092
1759998209.3782403,-0.823
1759998209.3782403,0.245
1759998209.428204,0.369
1759998209.428204,0.093
1759998209.428204,-0.823
1759998209.428204,0.246
1759998209.4782982,0.369
1759998209.4782982,0.092
1759998209.4782982,-0.824
1759998209.4782982,0.243
1759998209.5280168,0.369
1759998209.5280168,0.093
1759998209.5280168,-0.824
1759998209.5280168,0.241
1759998209.5280168,-0.345
1759998209.578219,0.369
1759998209.578219,0.092
1759998209.578219,-0.823
1759998209.578219,0.241
1759998209.6277192,0.369
1759998209.6277192,0.092
1759998209.6277192,-0.824
1759998209.6277192,0.243
1759998209.6277192,-0.362
1759998209.6784413,0.369
1759998209.6784413,0.092
1759998209.6784413,-0.824
1759998209.6784413,0.242
1759998209.7282388,0.369
1759998209.7282388,0.091
1759998209.7282388,-0.825
1759998209.7282388,0.24
1759998209.7778697,0.369
1759998209.7778697,0.092
1759998209.7778697,-0.824
1759998209.7778697,0.24
1759998209.8274448,0.369
1759998209.8274448,0.091
1759998209.8274448,-0.823
1759998209.8274448,0.242
1759998209.8774838,0.369
1759998209.8774838,0.092
1759998209.8774838,-0.824
1759998209.8774838,0.245
1759998209.9276042,0.369
1759998209.9276042,0.092
1759998209.9276042,-0.824
1759998209.9276042,0.236
1759998209.9776213,0.369
1759998209.9776213,0.092
1759998209.9776213,-0.824
1759998209.9776213,0.241
1759998210.0285385,0.369
1759998210.0285385,0.092
1759998210.0285385,-0.822
1759998210.0285385,0.243
1759998210.0285385,-0.055
1759998210.0784488,0.369
1759998210.0784488,0.092
1759998210.0784488,-0.824
1759998210.0784488,0.24
1759998210.1286922,0.369
1759998210.1286922,0.092
1759998210.1286922,-0.823
1759998210.1286922,0.24
1759998210.1786318,0.369
1759998210.1786318,0.092
1759998210.1786318,-0.823
1759998210.1786318,0.242
1759998210.228504,0.369
1759998210.228504,0.091
1759998210.228504,-0.823
1759998210.228504,0.245
1759998210.279319,0.369
1759998210.279319,0.092
1759998210.279319,-0.825
1759998210.279319,0.244
1759998210.3283439,0.369
1759998210.3283439,0.092
1759998210.3283439,-0.824
1759998210.3283439,0.245
1759998210.3773267,0.369
1759998210.3773267,0.093
1759998210.3773267,-0.823
1759998210.3773267,0.248
1759998210.4284823,0.369
1759998210.4284823,0.093
1759998210.4284823,-0.824
1759998210.4284823,0.241
1759998210.4788282,0.369
1759998210.4788282,0.094
1759998210.4788282,-0.824
1759998210.4788282,0.247
1759998210.5284967,0.369
1759998210.5284967,0.094
1759998210.5284967,-0.825
1759998210.5284967,0.244
1759998210.5284967,-0.197
1759998210.5787897,0.369
1759998210.5787897,0.092
1759998210.5787897,-0.825
1759998210.5787897,0.248
1759998210.6283417,0.369
1759998210.6283417,0.093
1759998210.6283417,-0.823
1759998210.6283417,0.243
1759998210.6779742,0.369
1759998210.6779742,0.092
1759998210.6779742,-0.824
1759998210.6779742,0.242
1759998210.72919,0.369
1759998210.72919,0.091
1759998210.72919,-0.823
1759998210.72919,0.251
1759998210.7782383,0.369
1759998210.7782383,0.092
1759998210.7782383,-0.823
1759998210.7782383,0.244
1759998210.828265,0.369
1759998210.828265,0.092
1759998210.828265,-0.823
1759998210.828265,0.247
1759998210.8782094,0.369
1759998210.8782094,0.091
1759998210.8782094,-0.824
1759998210.8782094,0.245
1759998210.9275541,0.369
1759998210.9275541,0.091
1759998210.9275541,-0.824
1759998210.9275541,0.243
1759998210.9784968,0.369
1759998210.9784968,0.091
1759998210.9784968,-0.824
1759998210.9784968,0.237
1759998211.0277038,0.369
1759998211.0277038,0.092
1759998211.0277038,-0.823
1759998211.0277038,0.241
1759998211.0777006,0.369
1759998211.0777006,0.092
1759998211.0777006,-0.824
1759998211.0777006,0.236
1759998211.128471,0.369
1759998211.128471,0.091
1759998211.128471,-0.824
1759998211.128471,0.24
1759998211.1784697,0.369
1759998211.1784697,0.09
1759998211.1784697,-0.825
1759998211.1784697,0.239
1759998211.2283533,0.369
1759998211.2283533,0.09
1759998211.2283533,-0.824
1759998211.2283533,0.248
1759998211.278258,0.369
1759998211.278258,0.091
1759998211.278258,-0.824
1759998211.278258,0.23
1759998211.327955,0.369
1759998211.327955,0.091
1759998211.327955,-0.824
1759998211.327955,0.233
1759998211.3781059,0.369
1759998211.3781059,0.092
1759998211.3781059,-0.823
1759998211.3781059,0.241
1759998211.4282393,0.369
1759998211.4282393,0.092
1759998211.4282393,-0.824
1759998211.4282393,0.234
1759998211.4777236,0.369
1759998211.4777236,0.092
1759998211.4777236,-0.825
1759998211.4777236,0.239
1759998211.5278254,0.369
1759998211.5278254,0.092
1759998211.5278254,-0.825
1759998211.5278254,0.239
1759998211.5778315,0.369
1759998211.5778315,0.092
1759998211.5778315,-0.824
1759998211.5778315,0.238
1759998211.6278203,0.369
1759998211.6278203,0.092
1759998211.6278203,-0.823
1759998211.6278203,0.237
1759998211.6776552,0.369
1759998211.6776552,0.092
1759998211.6776552,-0.823
1759998211.6776552,0.247
1759998211.72815,0.369
1759998211.72815,0.092
1759998211.72815,-0.824
1759998211.72815,0.24
1759998211.72815,0.297
1759998211.7782104,0.369
1759998211.7782104,0.092
1759998211.7782104,-0.823
1759998211.7782104,0.24
1759998211.8279734,0.369
1759998211.8279734,0.091
1759998211.8279734,-0.822
1759998211.8279734,0.243
1759998211.8279734,-0.356
1759998211.8778675,0.369
1759998211.8778675,0.092
1759998211.8778675,-0.823
1759998211.8778675,0.241
1759998211.9275765,0.369
1759998211.9275765,0.092
1759998211.9275765,-0.822
1759998211.9275765,0.242
1759998211.9779482,0.369
1759998211.9779482,0.093
1759998211.9779482,-0.824
1759998211.9779482,0.241
1759998212.0273771,0.369
1759998212.0273771,0.092
1759998212.0273771,-0.823
1759998212.0273771,0.24
1759998212.0775378,0.369
1759998212.0775378,0.093
1759998212.0775378,-0.823
1759998212.0775378,0.243
1759998212.1275187,0.369
1759998212.1275187,0.092
1759998212.1275187,-0.823
1759998212.1275187,0.242
1759998212.1275187,-0.421
1759998212.178347,0.369
1759998212.178347,0.092
1759998212.178347,-0.825
1759998212.178347,0.242
1759998212.2277732,0.369
1759998212.2277732,0.091
1759998212.2277732,-0.823
1759998212.2277732,0.238
1759998212.278206,0.369
1759998212.278206,0.091
1759998212.278206,-0.823
1759998212.278206,0.236
1759998212.327578,0.369
1759998212.327578,0.093
1759998212.327578,-0.824
1759998212.327578,0.242
1759998212.3779042,0.369
1759998212.3779042,0.09
1759998212.3779042,-0.824
1759998212.3779042,0.237
1759998212.4278476,0.369
1759998212.4278476,0.092
1759998212.4278476,-0.824
1759998212.4278476,0.237
1759998212.47763,0.369
1759998212.47763,0.092
1759998212.47763,-0.823
1759998212.47763,0.238
1759998212.5280879,0.369
1759998212.5280879,0.09
1759998212.5280879,-0.823
1759998212.5280879,0.237
1759998212.5779672,0.369
1759998212.5779672,0.092
1759998212.5779672,-0.823
1759998212.5779672,0.237
1759998212.627807,0.369
1759998212.627807,0.091
1759998212.627807,-0.823
1759998212.627807,0.24
1759998212.6778789,0.369
1759998212.6778789,0.091
1759998212.6778789,-0.823
1759998212.6778789,0.242
1759998212.7279804,0.369
1759998212.7279804,0.092
1759998212.7279804,-0.824
1759998212.7279804,0.238
1759998212.777704,0.369
1759998212.777704,0.092
1759998212.777704,-0.824
1759998212.777704,0.239
1759998212.8276715,0.369
1759998212.8276715,0.091
1759998212.8276715,-0.824
1759998212.8276715,0.235
1759998212.8774323,0.369
1759998212.8774323,0.092
1759998212.8774323,-0.823
1759998212.8774323,0.238
1759998212.927437,0.369
1759998212.927437,0.091
1759998212.927437,-0.824
1759998212.927437,0.236
1759998212.9778745,0.369
1759998212.9778745,0.091
1759998212.9778745,-0.824
1759998212.9778745,0.236
1759998213.027497,0.369
1759998213.027497,0.092
1759998213.027497,-0.824
1759998213.027497,0.237
1759998213.0780444,0.369
1759998213.0780444,0.092
1759998213.0780444,-0.824
1759998213.0780444,0.241
1759998213.1282432,0.369
1759998213.1282432,0.092
1759998213.1282432,-0.823
1759998213.1282432,0.241
1759998213.1784184,0.369
1759998213.1784184,0.092
1759998213.1784184,-0.824
1759998213.1784184,0.245
1759998213.2282953,0.369
1759998213.2282953,0.092
1759998213.2282953,-0.823
1759998213.2282953,0.245
1759998213.2782214,0.369
1759998213.2782214,0.092
1759998213.2782214,-0.824
1759998213.2782214,0.241
1759998213.3278549,0.369
1759998213.3278549,0.092
1759998213.3278549,-0.824
1759998213.3278549,0.247
1759998213.3278549,0.126
1759998213.3783126,0.369
1759998213.3783126,0.093
1759998213.3783126,-0.823
1759998213.3783126,0.243
1759998213.4283595,0.369
1759998213.4283595,0.091
1759998213.4283595,-0.823
1759998213.4283595,0.242
1759998213.477965,0.369
1759998213.477965,0.092
1759998213.477965,-0.822
1759998213.477965,0.237
1759998213.5281756,0.369
1759998213.5281756,0.093
1759998213.5281756,-0.824
1759998213.5281756,0.239
1759998213.5782073,0.369
1759998213.5782073,0.092
1759998213.5782073,-0.824
1759998213.5782073,0.242
1759998213.6282036,0.369
1759998213.6282036,0.092
1759998213.6282036,-0.823
1759998213.6282036,0.237
1759998213.678397,0.369
1759998213.678397,0.092
1759998213.678397,-0.823
1759998213.678397,0.237
1759998213.7282612,0.369
1759998213.7282612,0.091
1759998213.7282612,-0.825
1759998213.7282612,0.234
1759998213.7779539,0.369
1759998213.7779539,0.091
1759998213.7779539,-0.825
1759998213.7779539,0.239
1759998213.8279698,0.369
1759998213.8279698,0.092
1759998213.8279698,-0.824
1759998213.8279698,0.241
1759998213.8279698,-1.187
1759998213.8783228,0.369
1759998213.8783228,0.091
1759998213.8783228,-0.823
1759998213.8783228,0.235
1759998213.9281802,0.369
1759998213.9281802,0.092
1759998213.9281802,-0.823
1759998213.9281802,0.235
1759998213.9782393,0.369
1759998213.9782393,0.092
1759998213.9782393,-0.824
1759998213.9782393,0.238
1759998214.0284674,0.369
1759998214.0284674,0.091
1759998214.0284674,-0.824
1759998214.0284674,0.235
1759998214.0784562,0.369
1759998214.0784562,0.091
1759998214.0784562,-0.824
1759998214.0784562,0.235
1759998214.1284409,0.369
1759998214.1284409,0.092
1759998214.1284409,-0.824
1759998214.1284409,0.237
1759998214.1785607,0.369
1759998214.1785607,0.091
1759998214.1785607,-0.824
1759998214.1785607,0.24
1759998214.2285545,0.369
1759998214.2285545,0.092
1759998214.2285545,-0.824
1759998214.2285545,0.235
1759998214.2285545,1.052
1759998214.2285545,0.007
1759998214.2285545,-0.374
1759998214.2285545,-1.24
1759998214.2777228,0.369
1759998214.2777228,0.092
1759998214.2777228,-0.824
1759998214.2777228,0.24
1759998214.329213,0.369
1759998214.329213,0.091
1759998214.329213,-0.824
1759998214.329213,0.239
1759998214.3793843,0.369
1759998214.3793843,0.092
1759998214.3793843,-0.824
1759998214.3793843,0.24
1759998214.4293976,0.369
1759998214.4293976,0.092
1759998214.4293976,-0.824
1759998214.4293976,0.243
1759998214.4792032,0.369
1759998214.4792032,0.092
1759998214.4792032,-0.824
1759998214.4792032,0.241
1759998214.5295374,0.369
1759998214.5295374,0.092
1759998214.5295374,-0.824
1759998214.5295374,0.24
1759998214.5790873,0.369
1759998214.5790873,0.092
1759998214.5790873,-0.823
1759998214.5790873,0.243
1759998214.6287131,0.369
1759998214.6287131,0.092
1759998214.6287131,-0.823
1759998214.6287131,0.241
1759998214.6785023,0.369
1759998214.6785023,0.093
1759998214.6785023,-0.823
1759998214.6785023,0.24
1759998214.7282665,0.369
1759998214.7282665,0.093
1759998214.7282665,-0.824
1759998214.7282665,0.243
1759998214.778221,0.369
1759998214.778221,0.093
1759998214.778221,-0.824
1759998214.778221,0.241
1759998214.8277028,0.369
1759998214.8277028,0.093
1759998214.8277028,-0.824
1759998214.8277028,0.243
1759998214.878268,0.369
1759998214.878268,0.093
1759998214.878268,-0.824
1759998214.878268,0.239
1759998214.9282641,0.369
1759998214.9282641,0.092
1759998214.9282641,-0.824
1759998214.9282641,0.241
1759998214.9782352,0.369
1759998214.9782352,0.092
1759998214.9782352,-0.824
1759998214.9782352,0.242
1759998215.0279338,0.369
1759998215.0279338,0.093
1759998215.0279338,-0.824
1759998215.0279338,0.24
1759998215.0783021,0.369
1759998215.0783021,0.092
1759998215.0783021,-0.825
1759998215.0783021,0.241
1759998215.1284049,0.369
1759998215.1284049,0.093
1759998215.1284049,-0.823
1759998215.1284049,0.237
1759998215.1784792,0.369
1759998215.1784792,0.091
1759998215.1784792,-0.824
1759998215.1784792,0.239
1759998215.2285137,0.369
1759998215.2285137,0.092
1759998215.2285137,-0.824
1759998215.2285137,0.24
1759998215.2784116,0.369
1759998215.2784116,0.092
1759998215.2784116,-0.824
1759998215.2784116,0.239
1759998215.3283942,0.369
1759998215.3283942,0.092
1759998215.3283942,-0.825
1759998215.3283942,0.238
1759998215.3783407,0.369
1759998215.3783407,0.092
1759998215.3783407,-0.825
1759998215.3783407,0.239
1759998215.428083,0.369
1759998215.428083,0.092
1759998215.428083,-0.823
1759998215.428083,0.242
1759998215.4785285,0.369
1759998215.4785285,0.092
1759998215.4785285,-0.824
1759998215.4785285,0.235
1759998215.5280735,0.369
1759998215.5280735,0.092
1759998215.5280735,-0.824
1759998215.5280735,0.238
1759998215.577982,0.369
1759998215.577982,0.093
1759998215.577982,-0.823
1759998215.577982,0.243
1759998215.6279874,0.369
1759998215.6279874,0.093
1759998215.6279874,-0.825
1759998215.6279874,0.238
1759998215.6783578,0.369
1759998215.6783578,0.092
1759998215.6783578,-0.823
1759998215.6783578,0.238
1759998215.7280028,0.369
1759998215.7280028,0.092
1759998215.7280028,-0.823
1759998215.7280028,0.238
1759998215.777966,0.369
1759998215.777966,0.092
1759998215.777966,-0.823
1759998215.777966,0.24
1759998215.8285291,0.369
1759998215.8285291,0.092
1759998215.8285291,-0.823
1759998215.8285291,0.241
1759998215.8786843,0.369
1759998215.8786843,0.092
1759998215.8786843,-0.823
1759998215.8786843,0.241
1759998215.9279754,0.369
1759998215.9279754,0.093
1759998215.9279754,-0.823
1759998215.9279754,0.239
1759998215.978478,0.369
1759998215.978478,0.092
1759998215.978478,-0.823
1759998215.978478,0.241
1759998216.028836,0.369
1759998216.028836,0.093
1759998216.028836,-0.824
1759998216.028836,0.24
1759998216.0784934,0.369
1759998216.0784934,0.092
1759998216.0784934,-0.823
1759998216.0784934,0.242
1759998216.1283152,0.369
1759998216.1283152,0.093
1759998216.1283152,-0.823
1759998216.1283152,0.237
1759998216.1788719,0.369
1759998216.1788719,0.092
1759998216.1788719,-0.824
1759998216.1788719,0.242
1759998216.2283006,0.369
1759998216.2283006,0.093
1759998216.2283006,-0.824
1759998216.2283006,0.244
1759998216.2783046,0.369
1759998216.2783046,0.091
1759998216.2783046,-0.824
1759998216.2783046,0.236
1759998216.3284202,0.369
1759998216.3284202,0.092
1759998216.3284202,-0.825
1759998216.3284202,0.244
1759998216.3783479,0.369
1759998216.3783479,0.093
1759998216.3783479,-0.825
1759998216.3783479,0.24
1759998216.4285517,0.369
1759998216.4285517,0.092
1759998216.4285517,-0.824
1759998216.4285517,0.24
1759998216.4790373,0.369
1759998216.4790373,0.091
1759998216.4790373,-0.824
1759998216.4790373,0.238
1759998216.5279827,0.369
1759998216.5279827,0.091
1759998216.5279827,-0.824
1759998216.5279827,0.24
1759998216.5783186,0.369
1759998216.5783186,0.092
1759998216.5783186,-0.823
1759998216.5783186,0.24
1759998216.628319,0.369
1759998216.628319,0.091
