elapsed_seconds,cpuTemp,cpuTime
2558.903321,50.3,2675515392.0
2559.911638,50.3,2676564992.0
2560.921696,50.6,2677565440.0
2561.931014,50.6,2678565120.0
2562.938613,50.5,2679565312.0
2563.946008,50.4,2680565504.0
2564.955620,50.2,2681614848.0
2565.967893,50.2,2682614784.0
2566.976757,50.7,2683615232.0
2567.983599,50.3,2684614912.0
2568.990591,50.3,2685615360.0
2569.997615,50.3,2686615040.0
2571.006606,50.3,2687665408.0
2572.019503,50.4,2688664576.0
2573.029209,50.3,2689665280.0
2574.037675,50.4,2690665728.0
2575.045509,50.5,2691665152.0
2576.056103,50.3,2692715008.0
2577.069478,50.4,2693715200.0
2578.078845,50.1,2694714112.0
2579.086501,50.4,2695714048.0
2580.094453,50.2,2696714240.0
2581.103379,50.5,2697714688.0
2582.115628,50.5,2698764544.0
2583.125078,50.2,2699763968.0
2584.133259,50.2,2700764416.0
2585.139609,50.2,2701764352.0
2586.146858,50.6,2702765568.0
2587.157414,50.5,2703814912.0
2588.170443,,
2594.180100,,
2600.189532,50.9,2719914496.0
2604.293363,50.3,2720914432.0
2605.302886,50.5,2721914880.0
2606.311325,50.3,2722964224.0
2607.321872,50.7,2723964160.0
2608.330381,50.3,2724964608.0
2609.338464,50.1,2725964288.0
2610.345605,50.6,2726964480.0
2611.355631,50.3,2728014848.0
2612.368835,50.5,2729014528.0
2613.377617,50.3,2730014208.0
2614.384639,50.3,2731014656.0
2615.392598,50.6,2732014848.0
2616.401144,50.5,2733014528.0
2617.410486,50.7,2734064128.0
2618.422116,50.5,2735064832.0
2619.430959,50.3,2736064256.0
2620.438208,50.9,2737064960.0
2621.446135,50.7,2738064384.0
2622.455600,50.6,2739114752.0
2623.468362,50.3,2740114688.0
2624.477880,50.8,2741114368.0
2625.484638,50.5,2742114816.0
2626.492532,50.5,2743114496.0
2627.501384,50.9,2744114176.0
2628.510457,50.7,2745164544.0
2629.523309,50.4,2746164224.0
2630.532623,50.6,2747164928.0
2631.541126,50.5,2748164608.0
2632.550095,50.4,2749164800.0
2633.559277,50.1,2750214656.0
2634.572305,50.2,2751214336.0
2635.581082,51.0,2752214528.0
2636.589267,50.8,2753214208.0
2637.596786,50.7,2754214656.0
2638.607180,50.5,2755264768.0
2639.621661,50.4,2756264704.0
