elapsed_seconds,cpuTemp,cpuTime
6826.866198,57.0,6990866944.0
6827.877937,57.5,6991916032.0
6828.893940,57.0,6992916992.0
6829.903719,57.0,6993916928.0
6830.910974,57.4,6994916864.0
6831.922417,57.3,6995917824.0
6832.931397,57.1,6996967424.0
6833.945695,57.0,6997966848.0
6834.954059,57.3,6998967808.0
6835.961403,57.0,6999966720.0
6836.971400,57.3,7000966656.0
6837.982101,57.3,7002016256.0
6838.995305,57.2,7003016704.0
6840.003950,57.2,7004016640.0
6841.011401,57.2,7005017088.0
6842.020413,57.4,7006017024.0
6843.030396,57.0,7007067136.0
6844.044022,57.3,7008067072.0
6845.052899,57.2,7009067008.0
6846.060450,57.2,7010066944.0
6847.068070,57.2,7011066880.0
6848.078852,57.5,7012116480.0
6849.093400,57.0,7013116928.0
6850.102426,57.3,7014116352.0
6851.109435,57.5,7015116800.0
6852.116400,57.0,7016117248.0
6853.126423,57.0,7017117696.0
6854.136777,57.0,7018167296.0
6855.149401,57.4,7019167232.0
6856.157263,57.2,7020166656.0
6857.164411,57.2,7021166592.0
6858.174856,57.2,7022166016.0
6859.184549,57.3,7023217152.0
6860.198591,57.4,7024215552.0
6861.206201,57.2,7025216000.0
6862.213398,57.3,7026216960.0
6863.222420,57.6,7027966464.0
6864.944409,57.2,7028966400.0
6865.954419,57.2,7029967360.0
6866.962135,57.0,7030966784.0
6867.971400,57.2,7031965696.0
6868.981444,57.3,7033016832.0
6869.995410,57.3,7034017280.0
6871.003411,57.0,7035967488.0
6872.945413,57.0,7036965376.0
6873.954444,57.2,7037964800.0
6874.962411,57.2,7038964224.0
6875.972430,57.1,7039964672.0
6876.981402,57.1,7041015296.0
6877.996405,57.2,7042015744.0
6879.005440,57.0,7043016192.0
6880.013397,57.0,7044015616.0
6881.022395,57.1,7045016064.0
6882.032448,57.5,7046065152.0
6883.047490,57.5,7047065088.0
6884.054404,57.1,7048065536.0
6885.061399,57.2,7049064960.0
6886.076403,57.3,7050065920.0
6887.088036,57.0,7051114496.0
6888.098422,57.2,7052114944.0
